No.,Player,Pos,PER
8,Bismack Biyombo,C,15.2
30,Troy Daniels,SG,16.1
19,P.J. Hairston,SG,9.0
9,Gerald Henderson,SG,13.2
25,Al Jefferson,C,19.7
14,Michael Kidd-Gilchrist,SF,15.1
54,Jason Maxiell,PF,10.4
12,Gary Neal,SG,9.9
5,Jannero Pargo,PG,14.9
22,Brian Roberts,PG,11.7
1,Lance Stephenson,SG,8.8
44,Jeffery Taylor,SF,8.2
11,Noah Vonleh,PF,13.2
15,Kemba Walker,PG,17.6
2,Marvin Williams,PF,11.8
7,Mo Williams,PG,16.9
40,Cody Zeller,C,14.1
