No.,Player,Pos,PER
33,Kareem Abdul-Jabbar,C,27.8
5,Tom Abernethy,SF,12.7
42,Lucius Allen,PG,15.6
21,Mack Calvin,PG,13.1
12,Don Chaney,SG,10.2
35,Don Ford,PF,11.7
41,C.J. Kupec,SF,12.7
11,Bo Lamar,PG,12.8
20,Allen Murphy,SG,1.8
21,Johnny Neumann,SG,10.7
30,Marv Roberts,SF,6.0
32,Cazzie Russell,SF,15.3
43,Earl Tatum,SG,16.5
20-30,Cornell Warner,PF,12.4
24,Kermit Washington,PF,16.0
