No.,Player,Pos,PER
51,Ken Bannister,PF,7.6
0,Benoit Benjamin,C,16.7
12,Torgeir Bryn,C,9.1
3,Jay Edwards,SG,7.8
11,Winston Garland,PG,10.6
22,Tom Garrick,SG,11.8
23,Gary Grant,PG,15.3
4,Ron Harper,SG,20.0
20,Steve Harris,SG,6.0
12,Jim Les,PG,11.3
5,Danny Manning,PF,16.3
15,Jeff Martin,SG,8.7
14,Carlton McKinney,SG,0.6
33,Ken Norman,SF,14.6
44,David Rivers,PG,9.9
54,Charles Smith,PF,19.5
12,Andre Turner,PG,-4.8
34,Reggie Williams,SF,12.6
24,Joe Wolf,C,6.8
42,Michael Young,SF,16.0
