No.,Player,Pos,PER
20,Ray Allen,SG,16.4
42,Tony Allen,SG,10.7
93,P.J. Brown,PF,10.2
28,Sam Cassell,PG,11.0
11,Glen Davis,C,11.3
5,Kevin Garnett,PF,25.3
50,Eddie House,PG,13.0
43,Kendrick Perkins,C,13.3
34,Paul Pierce,SF,19.6
66,Scot Pollard,C,8.7
41,James Posey,PF,12.0
0,Leon Powe,C,20.9
13,Gabe Pruitt,PG,8.3
9,Rajon Rondo,PG,15.6
44,Brian Scalabrine,PF,5.1
