No.,Player,Pos,PER
3,Shareef Abdur-Rahim,PF,17.4
2,Greg Anthony,PG,16.6
33,Pete Chilcutt,PF,14.5
30,Blue Edwards,SF,10.0
55,Eric Leckner,C,6.3
34,George Lynch,SF,15.4
15,Rich Manning,PF,7.7
11,Lee Mayberry,PG,10.2
52,Eric Mobley,C,6.3
21,Lawrence Moten,SG,11.4
10,Moochie Norris,PG,8.2
7,Anthony Peeler,SG,13.8
50,Bryant Reeves,C,14.4
5,Chris Robinson,SG,9.4
44,Roy Rogers,PF,12.6
15,Aaron Williams,PF,16.4
