No.,Player,Pos,PER
33,Greg Anderson,PF,26.4
10,Mookie Blaylock,PG,13.1
31,Sam Bowie,C,14.1
35,Jud Buechler,SF,10.0
44,Derrick Coleman,PF,17.6
15,Lester Conner,PG,13.0
22,Chris Dudley,C,12.6
12,Tate George,PG,10.5
30,Derrick Gervin,PF,13.3
54,Jack Haley,PF,11.8
6,Roy Hinson,PF,11.1
20,Kurk Lee,SF,5.6
5,Terry Mills,PF,13.1
34,Chris Morris,SF,14.7
3,Drazen Petrovic,SG,16.8
24,Reggie Theus,SG,14.2
