No.,Player,Pos,PER
25,Nick Anderson,SF,15.3
2,B.J. Armstrong,PG,12.4
10,Darrell Armstrong,PG,22.2
8,Isaac Austin,C,12.0
51,Michael Doleac,C,13.7
54,Horace Grant,PF,13.3
1,Anfernee Hardaway,SG,16.7
15,Matt Harpring,SF,13.0
52,Jonathan Kerner,C,-15.2
3,Kevin Ollie,PG,-2.8
45,Bo Outlaw,PF,12.8
11,Doug Overton,PG,19.0
24,Danny Schayes,C,1.9
34,Miles Simon,SG,-7.2
33,Derek Strong,PF,12.1
21,Dominique Wilkins,SF,15.4
9,Gerald Wilkins,SG,-14.8
