No.,Player,Pos,PER
0,Gilbert Arenas,PG,23.8
7,Chucky Atkins,SG,10.4
32,Andray Blatche,PF,10.1
52,Calvin Booth,C,8.9
3,Caron Butler,SF,17.0
6,Antonio Daniels,SG,13.7
24,Jarvis Hayes,SG,12.2
33,Brendan Haywood,C,13.8
4,Antawn Jamison,SF,17.7
1,Jared Jeffries,PF,11.6
51,Michael Ruffin,C,8.1
35,Awvee Storey,SF,9.2
21,Donell Taylor,SG,10.1
12,Billy Thomas,SG,9.8
36,Etan Thomas,C,13.6
