No.,Player,Pos,PER
34,Charles Barkley,PF,18.3
10,Maurice Cheeks,PG,17.6
6,Julius Erving,SF,20.0
31,Steve Hayes,C,10.4
8,Marc Iavaroni,PF,3.1
45,Clemon Johnson,C,11.9
12,George Johnson,SF,9.9
24,Bobby Jones,PF,15.2
2,Moses Malone,C,22.5
4,Clint Richardson,SG,9.1
9,Sedale Threatt,PG,10.2
22,Andrew Toney,SG,16.2
33,Sam Williams,PF,6.9
20,Leon Wood,PG,9.1
