No.,Player,Pos,PER
54,Kent Benson,C,13.2
2,Junior Bridgeman,SF,17.0
21,Quinn Buckner,PG,14.4
25-51,Jim Eakins,C,11.5
22,Alex English,SF,17.4
40,John Gianelli,C,11.7
20,Ernie Grunfeld,SG,12.0
8,Marques Johnson,SF,21.3
5-12,Rich Laurel,SG,7.5
45,Scott Lloyd,C,7.3
7,Dave Meyers,PF,15.4
18,Kevin Restani,PF,10.8
11,Lloyd Walton,PG,11.3
32,Brian Winters,SG,16.4
