No.,Player,Pos,PER
32,Mitchell Butler,SG,10.0
3,Rex Chapman,SG,15.3
40,Calbert Cheaney,SG,14.2
00,Kevin Duckworth,C,9.9
24,Tom Gugliotta,PF,18.6
5,Juwan Howard,PF,15.0
34,Don MacLean,PF,11.7
22,Jim McIlvaine,C,10.0
77,Gheorghe Muresan,C,17.4
2-31,Brian Oliver,SG,6.9
14,Doug Overton,PG,11.6
4,Scott Skiles,PG,15.7
33,Larry Stewart,SF,11.5
21,Anthony Tucker,SF,9.2
15,Kenny Walker,SF,6.6
2,Chris Webber,PF,20.1
