No.,Player,Pos,PER
53,Jerome Allen,SG,7.8
33,Marques Bragg,PF,9.8
7,Mark Davis,SF,10.9
21,Kevin Garnett,SF,15.8
24,Tom Gugliotta,PF,16.9
32,Christian Laettner,C,18.0
28,Andrew Lang,C,10.1
15,Darrick Martin,PG,10.3
42,Sam Mitchell,SF,13.0
30,Terry Porter,PG,15.4
34,Isaiah Rider,SG,15.6
40,Eric Riley,C,12.0
45,Sean Rooks,C,13.3
3,Charles Smith,PG,-2.2
4,Spud Webb,PG,14.3
5,Doug West,SG,7.6
4,Micheal Williams,PG,6.9
