No.,Player,Pos,PER
32,Courtney Alexander,PG,9.3
12,Kenny Anderson,PG,10.2
2,Stacey Augmon,SG,9.3
42,P.J. Brown,PF,17.6
5,Elden Campbell,C,15.0
1,Baron Davis,PG,16.9
17,Bryce Drew,PG,9.4
35,Kirk Haston,SF,-9.1
3,Randy Livingston,PG,19.6
9,George Lynch,SG,12.9
21,Jamaal Magloire,C,15.4
24,Jamal Mashburn,SF,18.0
6,Jerome Moiso,C,14.5
14,Robert Pack,PG,13.3
34,Robert Traylor,C,15.3
4,David Wesley,SG,15.1
