No.,Player,Pos,PER
10,Mike Dunleavy,SG,13.2
0,Calvin Garrett,SF,8.4
44,Elvin Hayes,PF,14.4
6,Tom Henderson,SG,11.0
11,Major Jones,PF,13.4
30,Allen Leavell,PG,16.4
24,Moses Malone,C,26.8
23,Calvin Murphy,PG,13.2
51,Jawann Oldham,C,6.5
5,Billy Paultz,C,7.7
50,Robert Reid,SF,13.3
35,Larry Spriggs,SF,11.7
32,Bill Willoughby,SF,13.1
