No.,Player,Pos,PER
32-35,Bill Bridges,PF,12.7
30,Roger Brown,C,-1.7
13,Wilt Chamberlain,C,19.1
31,Mel Counts,C,17.1
14,Leroy Ellis,C,3.4
24,Keith Erickson,SF,12.0
25,Gail Goodrich,SG,18.8
33,Travis Grant,SF,22.3
52,Happy Hairston,PF,20.0
5,Jim McMillian,SF,14.8
15,Jim Price,PG,12.7
12,Pat Riley,SG,11.3
21,Flynn Robinson,SG,20.8
31,John Trapp,SF,9.5
30,Bill Turner,PF,7.2
44,Jerry West,PG,23.2
