No.,Player,Pos,PER
10,B.J. Armstrong,PG,13.3
15,Corey Beck,PG,9.7
52,Chucky Brown,PF,11.6
9,Willie Burton,SF,0.6
41,Elden Campbell,C,19.4
44,Derrick Coleman,PF,15.6
21,Ricky Davis,SG,12.9
6,Eddie Jones,SF,19.8
40,Brad Miller,C,21.2
45,Chuck Person,SF,9.6
13,Bobby Phills,SG,14.4
3,Eldridge Recasner,PG,11.1
7,J.R. Reid,PF,17.6
33,Charles Shackleford,C,12.1
4,David Wesley,PG,16.9
32,Travis Williams,SF,8.8
30,Joe Wolf,PF,-14.5
