No.,Player,Pos,PER
31,Rickey Brown,C,9.0
14,Charlie Criss,PG,11.0
16,Johnny Davis,PG,14.3
34,Mike Glenn,SG,15.5
44,Scott Hastings,PF,10.3
24,Armond Hill,PG,6.5
3,Eddie Johnson,SG,14.2
54,Mark Landsberger,PF,8.1
1,Wes Matthews,PG,19.1
5,Billy Paultz,C,6.6
33,John Pinone,SF,7.8
25,Doc Rivers,PG,14.9
30,Tree Rollins,C,14.2
32,Dan Roundfield,PF,18.9
21,Dominique Wilkins,SF,19.2
35,Sly Williams,SF,9.3
10,Randy Wittman,SG,9.3
