No.,Player,Pos,PER
1,Trevor Ariza,SF,12.7
30,Carlos Arroyo,PG,12.8
40,James Augustine,PF,10.8
10,Keith Bogans,SG,10.9
34,Brian Cook,PF,9.5
5,Keyon Dooling,PG,14.1
1,Maurice Evans,SG,14.0
31,Adonal Foyle,C,9.9
8,Pat Garrity,PF,3.2
13,Marcin Gortat,C,19.8
12,Dwight Howard,C,22.9
9,Rashard Lewis,PF,16.7
14,Jameer Nelson,PG,15.5
45,Bo Outlaw,PF,8.6
7,J.J. Redick,SG,12.7
15,Hedo Turkoglu,SF,17.8
