No.,Player,Pos,PER
1,Trevor Ariza,SF,14.0
30,Earl Barron,C,6.9
3,Bradley Beal,SG,13.6
35,Trevor Booker,PF,13.9
98,Jason Collins,C,2.9
15,Jordan Crawford,SG,14.7
42,Nene Hilario,PF,17.0
14,Shaun Livingston,PG,7.4
22,Shelvin Mack,PG,10.4
20,Cartier Martin,SF,9.7
50,Emeka Okafor,C,15.8
7,Jannero Pargo,PG,0.2
12,A.J. Price,PG,12.4
13,Kevin Seraphin,C,10.3
31,Chris Singleton,PF,7.8
17,Garrett Temple,SG,8.8
24,Jan Vesely,PF,7.6
2,John Wall,PG,20.8
9,Martell Webster,SF,13.9
