No.,Player,Pos,PER
1,Kyle Anderson,SF,8.2
11,Jeff Ayres,PF,14.4
16,Aron Baynes,C,15.9
3,Marco Belinelli,SG,12.4
15,Matt Bonner,PF,10.1
23,Austin Daye,SF,7.1
33,Boris Diaw,PF,12.7
21,Tim Duncan,PF,22.6
20,Manu Ginobili,SG,16.2
14,Danny Green,SG,16.5
41,JaMychal Green,PF,9.9
5,Cory Joseph,PG,15.5
2,Kawhi Leonard,SF,22.0
8,Patrick Mills,PG,13.0
9,Tony Parker,PG,15.9
22,Tiago Splitter,C,18.9
55,Reggie Williams,SF,10.5
