No.,Player,Pos,PER
6,Kent Bazemore,SG,13.3
5,Steve Blake,PG,12.1
2,MarShon Brooks,SG,16.5
24,Kobe Bryant,SG,10.7
1,Jordan Farmar,PG,15.0
16,Pau Gasol,C,19.3
2,Elias Harris,SF,7.6
3,Manny Harris,SG,10.9
7,Xavier Henry,SF,12.3
27,Jordan Hill,PF,19.3
11,Wesley Johnson,SF,11.0
9,Chris Kaman,C,17.0
4,Ryan Kelly,PF,12.6
12,Kendall Marshall,PG,12.6
20,Jodie Meeks,SG,14.7
10,Steve Nash,PG,12.2
50,Robert Sacre,C,12.1
3,Shawne Williams,PF,9.5
0,Nick Young,SG,16.0
