No.,Player,Pos,PER
9,Tony Allen,SG,15.6
7,Jerryd Bayless,PG,11.3
12,Nick Calathes,SG,12.3
11,Mike Conley,PG,20.0
1,Seth Curry,PG,0.0
32,Ed Davis,PF,15.9
22,Jamaal Franklin,SG,4.7
33,Marc Gasol,C,18.2
3,James Johnson,SF,18.5
41,Kosta Koufos,C,16.5
5,Courtney Lee,SG,13.5
30,Jon Leuer,PF,17.6
13,Mike Miller,SF,12.5
7,Darius Morris,PG,7.9
20,Quincy Pondexter,SG,10.3
21,Tayshaun Prince,SF,8.2
50,Zach Randolph,PF,18.3
19,Beno Udrih,SG,16.0
