No.,Player,Pos,PER
3,Trevor Ariza,SF,17.1
54,Kwame Brown,C,9.7
24,Kobe Bryant,SG,24.2
17,Andrew Bynum,C,22.6
43,Brian Cook,PF,1.2
1,Javaris Crittenton,SG,11.0
6,Maurice Evans,SG,13.3
5,Jordan Farmar,PG,15.4
2,Derek Fisher,PG,13.8
16,Pau Gasol,C,24.0
28,Didier Ilunga-Mbenga,C,11.2
11,Coby Karl,SG,15.8
31,Chris Mihm,C,7.7
14,Ira Newble,SF,10.0
7,Lamar Odom,PF,16.9
10,Vladimir Radmanovic,SF,12.6
21,Ronny Turiaf,C,15.0
18,Sasha Vujacic,SG,15.1
4,Luke Walton,SF,12.3
