No.,Player,Pos,PER
34,Kenny Carr,PF,17.3
42,Wayne Cooper,C,15.8
22,Clyde Drexler,SG,14.5
5,Eddie Jordan,PG,7.6
3,Jeff Lamp,SF,12.7
12,Fat Lever,PG,15.8
33,Calvin Natt,SF,16.9
24,Audie Norris,C,8.7
4,Jim Paxson,SG,19.5
54,Tom Piotrowski,C,9.2
43,Mychal Thompson,C,17.9
14,Darnell Valentine,PG,13.8
31,Pete Verhoeven,PF,12.0
