No.,Player,Pos,PER
9,Tariq Abdul-Wahad,SG,11.8
43,Peter Aluma,C,3.1
20,Jon Barry,SG,15.9
24,Terry Dehere,PG,10.7
21,Vlade Divac,C,18.0
51,Lawrence Funderburke,PF,18.5
7,Michael Hawkins,PG,7.2
53,Jerome James,C,11.5
3,Vernon Maxwell,SG,12.6
8,Oliver Miller,C,8.3
15,Kevin Ollie,PG,4.1
31,Scot Pollard,C,18.0
16,Peja Stojakovic,SF,13.5
4,Chris Webber,PF,19.5
55,Jason Williams,PG,12.8
34,Corliss Williamson,SF,14.7
