No.,Player,Pos,PER
2,Marcus Banks,PG,11.3
10,Leandro Barbosa,SG,18.4
19,Raja Bell,SG,12.0
11,Pat Burke,C,9.3
3,Boris Diaw,PF,13.0
22,James Jones,SF,10.8
20,Jumaine Jones,SF,3.2
31,Shawn Marion,SF,20.8
4,Sean Marks,PF,6.7
13,Steve Nash,PG,23.8
52,Eric Piatkowski,SG,7.7
8,Jalen Rose,SF,13.4
1,Amar'e Stoudemire,C,23.1
40,Kurt Thomas,C,11.4
