No.,Player,Pos,PER
8,Kobe Bryant,SG,23.2
11,Joe Crispin,PG,5.0
2,Derek Fisher,PG,14.0
17,Rick Fox,SF,11.3
3,Devean George,SF,12.6
5,Robert Horry,PF,14.5
10,Lindsey Hunter,PG,9.4
35,Mark Madsen,PF,12.7
6,Jelani McCoy,C,9.5
14,Stanislav Medvedenko,C,15.6
34,Shaquille O'Neal,C,29.7
12,Mike Penberthy,PG,31.3
23,Mitch Richmond,SG,10.7
20,Brian Shaw,PG,11.8
52,Samaki Walker,PF,14.5
