No.,Player,Pos,PER
12,Rafer Alston,PG,14.4
14,Maceo Baston,PF,18.0
5,Michael Bradley,PF,12.8
54,Damone Brown,PF,1.6
15,Vince Carter,SG,21.9
33,Antonio Davis,C,14.5
44,Greg Foster,C,4.7
54,Zendon Hamilton,C,17.7
7,Nate Huffman,C,11.8
11,Lindsey Hunter,PG,10.6
8,Jermaine Jackson,SG,8.2
1,Chris Jefferies,SF,6.8
2,Voshon Lenard,SG,14.4
42,Art Long,SF,3.6
4,Jelani McCoy,C,12.4
32,Mamadou N'Diaye,C,13.5
24,Morris Peterson,SF,12.6
20,Alvin Williams,PG,16.7
13,Jerome Williams,PF,15.6
