No.,Player,Pos,PER
54,Kent Benson,C,13.8
0,Tony Campbell,SF,12.6
42,Ron Crevier,C,-31.9
23,Earl Cureton,PF,11.7
4,Joe Dumars,SG,12.9
35,Mike Gibson,PF,8.7
15,Vinnie Johnson,SG,17.0
40,Bill Laimbeer,C,17.6
25,John Long,SG,13.9
44,Rick Mahorn,PF,8.8
42,Chuck Nevitt,C,12.7
33,Walker Russell,PG,-0.8
11,Isiah Thomas,PG,21.2
7,Kelly Tripucka,SF,18.3
