No.,Player,Pos,PER
7,Rafael Addison,SF,11.3
9,Walter Bond,SG,3.0
17,Bill Curley,PF,9.0
12,Johnny Dawkins,PG,12.2
4,Joe Dumars,SG,13.9
33,Grant Hill,SF,19.0
20,Allan Houston,SG,16.4
1,Lindsey Hunter,PG,10.5
32,Negele Knight,PG,8.9
45,Eric Leckner,C,12.2
2,Mark Macon,SG,12.5
25,Oliver Miller,PF,16.9
6,Terry Mills,PF,14.7
52,Ivano Newbill,SF,7.3
54,Mike Peplowski,C,15.2
41,Mark West,C,12.8
