No.,Player,Pos,PER
25,Nick Anderson,SG,11.8
20,Jon Barry,SG,15.9
23,Tyrone Corbin,SF,7.9
0,Tony Delk,PG,14.1
21,Vlade Divac,C,18.0
51,Lawrence Funderburke,PF,18.0
15,Darrick Martin,PG,11.9
31,Scot Pollard,C,15.8
10,Ryan Robertson,SG,2.6
16,Peja Stojakovic,SF,16.3
4,Chris Webber,PF,23.4
7,Bill Wennington,C,7.6
55,Jason Williams,PG,11.6
34,Corliss Williamson,SF,14.0
