No.,Player,Pos,PER
42,Vin Baker,PF,12.5
12,Drew Barry,SG,9.0
4,James Cotton,SG,12.2
22,John Crotty,PG,14.0
9,Dale Ellis,SF,13.1
33,Hersey Hawkins,SG,14.0
7,Rashard Lewis,SF,4.5
24,Don MacLean,PF,13.4
34,Jelani McCoy,C,21.1
6,Moochie Norris,PG,7.6
30,Billy Owens,SF,11.9
20,Gary Payton,PG,23.1
0,Olden Polynice,C,11.8
11,Detlef Schrempf,SF,18.4
5,Vladimir Stepania,C,11.3
15,Aaron Williams,PF,15.2
