No.,Player,Pos,PER
57,Hilton Armstrong,C,17.0
40,Harrison Barnes,SF,9.8
20,Kent Bazemore,SG,6.2
25,Steve Blake,PG,9.4
12,Andrew Bogut,C,17.0
2,MarShon Brooks,SG,24.3
55,Jordan Crawford,SG,11.9
30,Stephen Curry,PG,24.1
21,Dewayne Dedmon,C,-5.1
0,Toney Douglas,PG,6.5
23,Draymond Green,SF,12.7
9,Andre Iguodala,SF,13.7
1,Ognjen Kuzmic,C,3.4
10,David Lee,PF,19.1
8,Nemanja Nedovic,SG,-1.7
7,Jermaine O'Neal,PF,15.3
5,Marreese Speights,C,15.2
11,Klay Thompson,SG,14.3
