No.,Player,Pos,PER
20,Gene Banks,SF,15.5
,Ron Brewer,SG,-2.0
,Tony Brown,SG,11.5
40,Dave Corzine,C,14.6
44,Quintin Dailey,SG,18.1
8,George Gervin,SG,16.0
21,Sidney Green,PF,14.2
,Rod Higgins,SF,9.3
10-32,Mike Holton,PG,11.6
23,Michael Jordan,SG,27.5
24,Kyle Macy,PG,12.3
,Billy McKinney,PG,9.9
34,Charles Oakley,PF,16.5
33,Jawann Oldham,C,11.9
15,John Paxson,PG,10.5
,Mike Smrek,C,6.5
0,Orlando Woolridge,SF,19.6
