No.,Player,Pos,PER
42,Charlie Bell,SG,14.7
6,Andrew Bogut,PF,15.2
5,Josh Davis,PF,5.2
11,T.J. Ford,PG,13.1
50,Dan Gadzuric,C,17.2
34,Reece Gaines,PG,6.7
5,Jermaine Jackson,PG,8.2
40,Ervin Johnson,C,3.1
7,Toni Kukoc,PF,11.9
20,Jamaal Magloire,C,11.1
22,Michael Redd,SG,21.2
21,Bobby Simmons,SF,13.8
8,Joe Smith,PF,16.1
44,Jiri Welsch,SF,9.8
25,Mo Williams,PG,15.0
