No.,Player,Pos,PER
54,Kwame Brown,C,13.7
24,Kobe Bryant,SG,26.1
17,Andrew Bynum,C,15.4
43,Brian Cook,PF,14.8
6,Maurice Evans,SG,12.1
5,Jordan Farmar,PG,10.8
2,Aaron McKie,SF,7.5
7,Lamar Odom,PF,16.1
1,Smush Parker,PG,11.6
10,Vladimir Radmanovic,PF,11.0
21,Ronny Turiaf,C,15.5
18,Sasha Vujacic,SG,11.7
4,Luke Walton,SF,14.7
3,Shammond Williams,PG,10.8
