No.,Player,Pos,PER
12,Lester Conner,PG,12.0
33,Antonio Davis,PF,15.2
32,Dale Davis,PF,15.9
10,Vern Fleming,PG,11.8
43,Scott Haskin,C,11.3
9,Derrick McKey,SF,13.3
31,Reggie Miller,SG,20.2
5,Sam Mitchell,PF,10.9
14,Gerald Paddio,SF,5.2
24,Pooh Richardson,PG,13.3
4,Byron Scott,SG,17.6
21,Malik Sealy,SF,12.1
45,Rik Smits,C,19.7
41,LaSalle Thompson,C,6.1
44,Kenny Williams,SF,15.8
3,Haywoode Workman,PG,12.9
