No.,Player,Pos,PER
0,Benoit Benjamin,C,16.1
2,Junior Bridgeman,SF,12.0
31,Wallace Bryant,C,7.2
44,Michael Cage,PF,12.3
38,Jeff Cross,PF,1.5
40,James Donaldson,C,12.7
14,Franklin Edwards,PG,13.7
4,Lancaster Gordon,SG,7.8
8,Marques Johnson,SG,18.9
20,Ozell Jones,C,-7.1
19,Cedric Maxwell,SF,15.6
46,Jay Murphy,SF,8.4
40,Kurt Nimphius,PF,12.8
10,Norm Nixon,PG,15.7
18,Derek Smith,SG,21.8
21,Jim Thomas,SG,5.3
1,Darnell Valentine,PG,11.8
22,Rory White,SF,14.0
52,Jamaal Wilkes,SF,10.2
