No.,Player,Pos,PER
5,John Bagley,PG,11.7
10,Ron Brewer,SG,10.8
44,Jeff Cook,PF,12.9
40,James Edwards,C,14.7
23,Bruce Flowers,PF,15.2
21,World B. Free,SG,19.3
41,Steve Hayes,C,8.2
35,Phil Hubbard,SF,13.9
20,Geoff Huston,PG,12.6
9,Larry Kenon,PF,13.2
52,Sam Lacey,C,6.5
30,Dave Magley,SF,3.9
44,Paul Mokeski,C,9.9
24,Carl Nicks,SG,12.1
11,Cliff Robinson,PF,17.5
25,Darren Tillis,C,11.6
8,Scott Wedman,SF,13.7
33,Bob Wilkerson,SF,9.2
