No.,Player,Pos,PER
10,Michael Adams,PG,17.1
3,Rex Chapman,SG,7.2
21,Ledell Eackles,SG,15.3
43,Pervis Ellison,C,19.9
14,A.J. English,SG,12.5
42,Greg Foster,PF,11.2
44,Harvey Grant,SF,15.3
12,Tom Hammonds,PF,11.2
23,Charles Jones,C,6.8
15,Albert King,SF,14.3
50,Ralph Sampson,C,5.8
22,LaBradford Smith,SG,9.6
33,Larry Stewart,PF,12.9
35,Derek Strong,PF,3.2
1,Andre Turner,PG,12.1
55,David Wingate,SG,11.5
