No.,Player,Pos,PER
11,Rafer Alston,PG,16.5
55,Rafael Araujo,C,7.1
16,Matt Bonner,C,14.7
4,Chris Bosh,PF,17.5
15,Vince Carter,SG,17.0
1,Omar Cook,PG,17.0
42,Donyell Marshall,PF,19.9
6,Jerome Moiso,C,9.5
21,Lamond Murray,SF,13.7
10,Milt Palacio,PG,12.5
24,Morris Peterson,SG,14.4
5,Jalen Rose,SF,16.6
9,Pape Sow,C,7.8
34,Aaron Williams,C,3.3
17,Eric Williams,SG,9.1
3,Loren Woods,C,11.3
