No.,Player,Pos,PER
4,Quincy Acy,PF,15.9
6,Alan Anderson,SF,12.6
7,Andrea Bargnani,PF,11.2
8,Jose Calderon,PG,19.2
32,Ed Davis,C,18.1
10,DeMar DeRozan,SG,14.7
2,Landry Fields,SF,10.3
22,Rudy Gay,SF,17.6
34,Aaron Gray,C,9.0
15,Amir Johnson,PF,17.3
11,Linas Kleiza,SF,8.2
3,Kyle Lowry,PG,17.5
5,John Lucas III,PG,12.8
1,Dominic McGuire,SF,7.5
20,Mickael Pietrus,SF,6.0
31,Terrence Ross,SG,10.4
13,Sebastian Telfair,PG,10.7
17,Jonas Valanciunas,C,15.6
