No.,Player,Pos,PER
1,Mahmoud Abdul-Rauf,PG,16.7
3,Shareef Abdur-Rahim,SF,19.1
9,Isaac Austin,C,8.3
10,Mike Bibby,PG,16.8
8,Michael Dickerson,SG,12.4
21,Kevin Edwards,SG,8.3
24,Othella Harrington,C,11.7
11,Damon Jones,PG,13.0
43,Grant Long,PF,11.4
44,Tony Massenburg,PF,9.6
20,Brent Price,PG,9.4
50,Bryant Reeves,C,12.8
25,Erick Strickland,PG,13.1
4,Stromile Swift,PF,13.1
2,Doug West,SG,4.2
