No.,Player,Pos,PER
34,Devin Harris,SG,14.6
15,Al Horford,C,19.8
12,John Jenkins,SG,13.0
44,Ivan Johnson,PF,15.7
30,Dahntay Jones,SF,5.4
26,Kyle Korver,SF,13.9
8,Shelvin Mack,PG,12.3
22,Anthony Morrow,SG,12.3
27,Zaza Pachulia,C,13.1
7,Jannero Pargo,PG,9.7
10,Johan Petro,C,11.0
32,Mike Scott,PF,16.3
5,Josh Smith,PF,17.7
92,DeShawn Stevenson,SG,8.1
0,Jeff Teague,PG,16.8
4,Anthony Tolliver,SF,8.4
1,Jeremy Tyler,C,8.5
3,Lou Williams,SG,15.9
