No.,Player,Pos,PER
10,Leandro Barbosa,SG,15.1
12,Andre Barrett,PG,14.1
19,Raja Bell,SG,12.9
11,Pat Burke,C,9.9
15,Josh Davis,PF,33.7
3,Boris Diaw,PF,17.3
23,Sharrod Ford,PF,0.6
55,Brian Grant,C,6.6
50,Eddie House,PG,15.2
21,Jim Jackson,SF,3.2
22,James Jones,SF,13.2
31,Shawn Marion,PF,23.6
13,Steve Nash,PG,23.3
32,Amar'e Stoudemire,C,17.8
40,Kurt Thomas,C,13.1
2,Tim Thomas,PF,12.4
1,Dijon Thompson,SG,22.0
15,Nikoloz Tskitishvili,SF,10.6
