No.,Player,Pos,PER
31,Mark Alarie,PF,11.3
21,Ledell Eackles,SG,12.9
43,Pervis Ellison,C,15.9
14,A.J. English,SG,10.6
42,Greg Foster,PF,10.9
44,Harvey Grant,PF,16.5
12,Tom Hammonds,PF,9.6
32,Byron Irvin,SG,17.5
23,Charles Jones,C,9.4
30,Bernard King,SF,19.1
2,Larry Robinson,SG,8.3
22,Clinton Smith,SG,7.2
5,Darrell Walker,PG,12.4
34,John Williams,SF,14.1
3,Haywoode Workman,PG,11.5
