No.,Player,Pos,PER
10,Don Buse,PG,10.5
22,Larry Drew,PG,14.7
8,Eddie Johnson,SF,16.2
25,Billy Knight,SG,10.2
35,Mark McNamara,C,12.0
50,Joe Meriweather,C,10.2
2,Kenny Natt,SG,7.3
20,Ed Nealy,PF,9.6
53,Mark Olberding,PF,12.2
30,David Pope,SF,2.1
2,Dane Suttle,SG,14.3
24,Reggie Theus,SG,17.0
41,LaSalle Thompson,C,15.6
33,Otis Thorpe,PF,16.6
40,Pete Verhoeven,PF,8.6
42,Mike Woodson,SG,17.5
