No.,Player,Pos,PER
31,Shane Battier,SG,14.8
1,Antonio Burks,PG,12.8
35,Brian Cardinal,PF,14.0
14,Andre Emmett,SG,0.9
16,Pau Gasol,PF,22.5
40,Ryan Humphrey,SF,10.2
30,Dahntay Jones,SG,9.6
33,Mike Miller,SF,16.7
41,James Posey,SF,10.5
4,Stromile Swift,PF,16.7
12,Jake Tsakalidis,C,11.8
25,Earl Watson,PG,13.1
6,Bonzi Wells,SG,15.9
2,Jason Williams,PG,15.4
42,Lorenzen Wright,C,13.9
