No.,Player,Pos,PER
24,Scott Burrell,SF,14.2
45,Michael Cage,C,12.6
11,Sherman Douglas,PG,15.4
0,Evan Eschmeyer,C,11.8
14,Jamie Feick,C,12.3
13,Kendall Gill,SF,15.2
12,Lucious Harris,SG,13.3
42,Mark Hendrickson,PF,5.5
30,Kerry Kittles,SG,16.1
33,Stephon Marbury,PG,20.7
22,Jim McIlvaine,C,10.0
77,Gheorghe Muresan,C,11.8
20,Johnny Newman,SF,13.6
1,Elliot Perry,PG,14.8
44,Keith Van Horn,PF,18.1
