No.,Player,Pos,PER
22,Cliff Anderson,SG,13.2
50,Len Chappell,F-C,11.4
10,Joe Cooke,SG,10.4
21,Johnny Egan,PG,9.4
23,Gary Freeman,SF,12.3
32,John Johnson,SF,15.4
5,Bobby Lewis,SG,8.2
18,McCoy McLemore,SF,12.5
30,Larry Mikan,SF,8.4
45,Luther Rackley,C,12.5
7,Bingo Smith,SG,15.5
15,Dave Sorenson,PF,15.2
40,Gary Suiter,C-F,6.0
11,John Warren,PG,11.4
17,Bobby Washington,PG,15.2
44,Walt Wesley,C,17.1
