No.,Player,Pos,PER
10,Maurice Cheeks,PG,16.4
20,Doug Collins,SG,13.1
25,Earl Cureton,C,13.8
44,Monti Davis,PF,44.2
53,Darryl Dawkins,C,15.9
6,Julius Erving,SF,25.1
9,Lionel Hollins,PG,11.0
18,Ollie Johnson,SF,16.7
24,Bobby Jones,PF,20.1
11,Caldwell Jones,C,10.1
23,Steve Mix,SF,19.7
4,Clint Richardson,SG,12.2
22,Andrew Toney,SG,12.7
