No.,Player,Pos,PER
9,Kenny Dennard,PF,11.1
13,Leon Douglas,C,6.5
22,Larry Drew,PG,15.3
1,Phil Ford,PG,11.4
20,Ernie Grunfeld,SG,17.2
8,Eddie Johnson,SF,13.1
32,Reggie Johnson,PF,15.7
33,Steve Johnson,C,17.6
51,Reggie King,SF,13.0
44,Sam Lacey,C,15.6
24,John Lambert,PF,8.1
30,Kevin Loder,SF,12.9
50,Joe Meriweather,C,12.2
11,Cliff Robinson,PF,18.5
43,Hawkeye Whitney,SG,5.4
42,Mike Woodson,SG,17.8
