No.,Player,Pos,PER
6,Alex Acker,SG,16.0
28,Arron Afflalo,SG,8.9
1,Chauncey Billups,PG,17.5
38,Kwame Brown,C,11.5
12,Will Bynum,PG,17.4
32,Richard Hamilton,SG,16.9
5,Walter Herrmann,SF,11.4
1,Allen Iverson,PG,15.9
25,Amir Johnson,PF,13.5
54,Jason Maxiell,C,15.8
24,Antonio McDyess,PF,16.6
22,Tayshaun Prince,SF,15.0
42,Walter Sharpe,PF,4.8
3,Rodney Stuckey,PG,14.8
30,Rasheed Wallace,C,14.9
