No.,Player,Pos,PER
4,Jeff Adrien,PF,13.4
0,Bismack Biyombo,C,10.1
13,Matt Carroll,SG,2.9
2,DeSagana Diop,C,6.6
8,Ben Gordon,SG,12.7
33,Brendan Haywood,C,8.7
9,Gerald Henderson,SG,16.4
11,Cory Higgins,SG,12.6
14,Michael Kidd-Gilchrist,SF,14.0
11,Josh McRoberts,PF,14.8
22,Byron Mullens,PF,12.3
5,Jannero Pargo,PG,14.1
7,Ramon Sessions,SG,17.7
44,Jeffery Taylor,SF,10.3
12,Tyrus Thomas,PF,9.6
15,Kemba Walker,PG,18.8
21,Hakim Warrick,PF,11.3
55,Reggie Williams,SF,13.2
