No.,Player,Pos,PER
7,Cory Alexander,PG,17.8
4,Tony Battie,PF,13.3
3,Harold Ellis,SF,18.1
20,LaPhonso Ellis,SF,14.4
15,Danny Fortson,PF,14.3
21,Dean Garrett,C,12.1
1,Kiwane Garris,SG,8.7
5,Anthony Goldwire,PG,13.6
13,Bobby Jackson,PG,13.6
30,Priest Lauderdale,C,10.0
22,Johnny Newman,SF,14.9
23,Bryant Stith,SG,9.2
14,Eric Washington,SG,9.6
32,Eric Williams,SF,17.0
17,Joe Wolf,PF,5.1
25,George Zidek,C,12.7
