No.,Player,Pos,PER
40,John Brisker,SF,17.3
32,Fred Brown,SG,17.9
31,Jim Fox,C,16.3
21,Dick Gibbs,SF,12.4
24,Spencer Haywood,PF,19.4
42,Walt Hazzard,PG,12.6
14,John Hummer,PF,12.2
45,Vester Marshall,SF,3.4
44,Jim McDaniels,C,10.1
43,Kenny McIntosh,SF,7.3
10,Dick Snyder,SG,14.5
15,Bud Stallworth,SF,8.4
13,Slick Watts,PG,14.7
12,Milt Williams,PG,11.9
