No.,Player,Pos,PER
30,Alaa Abdelnaby,PF,14.1
3,Randy Brown,PG,11.8
31,Duane Causwell,C,11.4
33,Brian Grant,PF,16.5
7,Bobby Hurley,PG,7.7
20,Doug Lee,SG,18.1
5,Derrick Phelps,PG,-17.3
0,Olden Polynice,C,14.7
2,Mitch Richmond,SG,17.2
22,Lionel Simmons,SF,10.0
34,Michael Smith,PF,13.5
9,Henry Turner,PF,12.6
4,Spud Webb,PG,13.7
42,Walt Williams,SF,15.0
21,Trevor Wilson,PF,12.8
