No.,Player,Pos,PER
1,Cory Alexander,PG,8.7
33,Greg Anderson,PF,7.7
15,Vinny Del Negro,SG,15.6
5,Dell Demps,SG,17.1
32,Sean Elliott,SF,16.3
11,Carl Herrera,PF,4.7
6,Avery Johnson,PG,16.3
54,Brad Lohaus,PF,11.0
41,Will Perdue,C,13.7
45,Chuck Person,SF,13.6
7,J.R. Reid,PF,8.6
25,Doc Rivers,PG,9.6
50,David Robinson,C,29.4
54,Charles Smith,PF,13.7
3,Monty Williams,SF,8.7
