No.,Player,Pos,PER
42,Lucius Allen,PG,13.3
11,Bob Bigelow,SF,21.4
10,Otis Birdsong,SG,17.1
24,Ron Boone,SG,14.0
16,Tom Burleson,C,16.5
20,Glenn Hansen,SG,-10.9
5,John Kuester,PG,12.2
44,Sam Lacey,C,15.2
20,Andre McCarter,PG,-7.2
55,Bob Nash,SF,16.2
20,Louie Nelson,SG,2.4
18,Kevin Restani,PF,8.7
52,Bill Robinzine,PF,13.6
31,Richard Washington,PF,14.2
15,Scott Wedman,SF,15.9
