No.,Player,Pos,PER
14,Ken Charles,SG,10.2
15,Ernie DiGregorio,PG,13.6
30,Jim Garvin,PF,3.9
4,Matt Guokas,SG,9.5
24,Gar Heard,PF,16.0
44,Bob Kauffman,PF,13.1
43,Kevin Kunnert,C,12.1
21,Mike Macaluso,SF,10.2
42,Jack Marin,SF,16.6
11,Bob McAdoo,C,24.7
5,Jim McMillian,SF,15.6
22,Paul Ruffner,C,11.7
9,Randy Smith,SG,15.9
3,Lee Winfield,PG,8.1
13,Dave Wohl,PG,10.8
