No.,Player,Pos,PER
32,Chucky Atkins,PG,14.1
31,Shane Battier,SF,14.7
1,Antonio Burks,PG,5.1
35,Brian Cardinal,PF,10.0
16,Pau Gasol,PF,22.7
24,Bobby Jackson,PG,14.6
30,Dahntay Jones,SF,8.0
6,Eddie Jones,SG,14.7
33,Mike Miller,SG,17.2
3,Anthony Roberson,PG,11.7
44,Lawrence Roberts,C,13.8
20,Damon Stoudamire,PG,13.7
25,John Thomas,C,3.8
12,Jake Tsakalidis,C,17.3
21,Hakim Warrick,PF,11.0
42,Lorenzen Wright,C,12.2
