No.,Player,Pos,PER
30,Allan Bristow,SF,14.6
10,Louie Dampier,PG,13.7
25,Coby Dietrick,PF,11.3
24,Jim Eakins,C,11.1
12,Mike Gale,SG,13.3
44,George Gervin,SG,24.7
23,Mike Green,C,14.3
22,George Karl,PG,3.4
35,Larry Kenon,SF,19.0
1,Mo Layton,PG,11.6
53,Mark Olberding,PF,12.1
5,Billy Paultz,C,19.8
13,James Silas,PG,13.3
20,Scott Sims,PG,5.2
