No.,Player,Pos,PER
15,Alan Anderson,SG,10.1
23,Derek Anderson,SF,13.7
7,Primoz Brezec,C,9.7
13,Matt Carroll,SG,14.6
2,Melvin Ely,PF,4.8
20,Raymond Felton,PG,13.5
24,Othella Harrington,PF,5.0
5,Walter Herrmann,PF,16.1
1,Ryan Hollins,C,8.5
22,Brevin Knight,PG,14.3
42,Sean May,PF,19.1
0,Jeff McInnis,PG,7.7
35,Adam Morrison,PF,7.9
50,Emeka Okafor,C,20.1
21,Bernard Robinson,SG,6.3
43,Jake Voskuhl,C,10.9
3,Gerald Wallace,SF,19.8
55,Eric Williams,SF,2.4
