No.,Player,Pos,PER
42,Vin Baker,PF,18.4
7,Benoit Benjamin,C,14.6
30,Marty Conlon,C,12.2
34,Terry Cummings,PF,13.9
10,Todd Day,SG,8.0
20,Sherman Douglas,PG,15.2
0,Kevin Duckworth,C,-2.7
31,Randolph Keys,SF,10.8
53,Alton Lister,C,7.4
11,Lee Mayberry,PG,11.2
52,Eric Mobley,C,3.9
5,Eric Murdock,PG,10.4
22,Johnny Newman,SG,11.5
54,Mike Peplowski,C,19.2
3,Shawn Respert,SG,10.8
44,Jerry Reynolds,SF,11.2
13,Glenn Robinson,SF,15.9
